latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),compass_heading(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,flycStateRaw,flycState,message
4.474933,-75.840998,4095.784156,74.803152,0,1.504042043,104790,3/5/2017 17:27,20,15.138,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4096.440324,75.45932,0,1.504042043,104920,3/5/2017 17:27,20,15.138,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4096.440324,75.45932,0,1.504042043,105070,3/5/2017 17:27,20,15.138,4129.904892,108.923888,10.73954894,2.333399025,205.1,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.784156,74.803152,0.223694,1.504042043,105200,3/5/2017 17:27,20,15.138,4129.904892,108.923888,10.73954894,2.333399025,205.2,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.784156,74.803152,0,1.504042043,105360,3/5/2017 17:27,20,15.138,4129.904892,108.923888,10.73954894,2.333399025,205.2,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0,1.504042043,105540,3/5/2017 17:27,20,15.138,4129.904892,108.923888,10.73954894,2.333399025,205.1,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0.223694,1.504042043,105740,3/5/2017 17:27,20,15.138,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0.223694,1.504042043,105900,3/5/2017 17:27,20,15.138,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0.447388,1.504042043,106060,3/5/2017 17:27,20,15.138,4129.904892,108.923888,10.73954894,2.333399025,205.1,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0.447388,1.504042043,106170,3/5/2017 17:27,20,15.138,4129.904892,108.923888,10.73954894,2.333399025,205.1,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0,1.504042043,106290,3/5/2017 17:27,20,15.138,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840998,4095.127988,74.146984,0,1.153402268,106450,3/5/2017 17:27,20,15.138,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840998,4095.456072,74.475068,0.223694,1.153402268,106600,3/5/2017 17:27,20,15.138,4129.904892,108.923888,10.73954894,2.333399025,204.9,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840998,4095.127988,74.146984,0,1.153402268,106730,3/5/2017 17:27,20,15.138,4129.904892,108.923888,10.73954894,2.333399025,204.9,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840998,4095.456072,74.475068,0.223694,1.153402268,106880,3/5/2017 17:27,20,15.138,4129.904892,108.923888,10.73954894,2.333399025,204.9,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840998,4095.456072,74.475068,0.223694,1.153402268,106970,3/5/2017 17:27,20,15.209,4129.904892,108.923888,10.73954894,2.333399025,204.9,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840998,4095.456072,74.475068,0.223694,1.153402268,107140,3/5/2017 17:27,20,15.209,4129.904892,108.923888,10.73954894,2.333399025,204.9,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0,1.504042043,107230,3/5/2017 17:27,20,15.209,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0,1.504042043,107240,3/5/2017 17:27,20,15.209,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0,1.504042043,107400,3/5/2017 17:27,20,15.209,4129.904892,108.923888,10.73954894,2.333399025,205.1,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0,1.504042043,107510,3/5/2017 17:27,20,15.209,4129.904892,108.923888,10.73954894,2.333399025,205.1,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0,1.504042043,107750,3/5/2017 17:27,20,15.209,4129.904892,108.923888,10.73954894,2.333399025,205.1,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0.223694,1.504042043,107880,3/5/2017 17:27,20,15.209,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0,1.504042043,108050,3/5/2017 17:27,20,15.063,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0.223694,1.504042043,108230,3/5/2017 17:27,20,15.063,4129.904892,108.923888,10.73954894,2.333399025,205.1,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.127988,74.146984,0,1.504042043,108520,3/5/2017 17:27,20,15.063,4129.904892,108.923888,10.73954894,2.333399025,205.4,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.127988,74.146984,0,1.504042043,108530,3/5/2017 17:27,20,15.063,4129.904892,108.923888,10.73954894,2.333399025,205.4,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.127988,74.146984,0,1.504042043,108540,3/5/2017 17:27,20,15.063,4129.904892,108.923888,10.73954894,2.333399025,205.4,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.127988,74.146984,0,1.504042043,108690,3/5/2017 17:27,20,15.063,4129.904892,108.923888,10.73954894,2.333399025,205.4,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4094.799904,73.8189,0.223694,1.504042043,108790,3/5/2017 17:27,20,15.063,4129.904892,108.923888,10.73954894,2.333399025,205.4,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4094.799904,73.8189,0.447388,1.504042043,108950,3/5/2017 17:27,20,15.095,4129.904892,108.923888,10.73954894,2.333399025,205.2,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.127988,74.146984,0.671082,1.504042043,109080,3/5/2017 17:27,20,15.095,4129.904892,108.923888,10.73954894,2.333399025,205.1,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.127988,74.146984,0.671082,1.504042043,109240,3/5/2017 17:27,20,15.095,4129.904892,108.923888,10.73954894,2.333399025,205.1,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.127988,74.146984,0,1.459396372,109350,3/5/2017 17:27,20,15.095,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4094.799904,73.8189,0,1.459396372,109470,3/5/2017 17:27,20,15.095,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.127988,74.146984,0.671082,1.459396372,109590,3/5/2017 17:27,20,15.095,4129.904892,108.923888,10.73954894,2.333399025,204.9,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.127988,74.146984,0.671082,1.459396372,109650,3/5/2017 17:27,20,15.095,4129.904892,108.923888,10.73954894,2.333399025,204.9,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.127988,74.146984,0.223694,1.459396372,109770,3/5/2017 17:27,20,15.095,4129.904892,108.923888,10.73954894,2.333399025,204.6,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.127988,74.146984,0.223694,1.459396372,109920,3/5/2017 17:27,20,15.095,4129.904892,108.923888,10.73954894,2.333399025,204.5,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.127988,74.146984,0,1.459396372,110060,3/5/2017 17:27,20,15.095,4129.904892,108.923888,10.73954894,2.333399025,204.5,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0.223694,1.459396372,110220,3/5/2017 17:27,20,15.095,4129.904892,108.923888,10.73954894,2.333399025,204.5,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0.223694,1.459396372,110240,3/5/2017 17:27,20,15.095,4129.904892,108.923888,10.73954894,2.333399025,204.5,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0,1.459396372,110350,3/5/2017 17:27,20,15.095,4129.904892,108.923888,10.73954894,2.333399025,204.9,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0,1.459396372,110540,3/5/2017 17:27,20,15.095,4129.904892,108.923888,10.73954894,2.333399025,204.9,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0.447388,1.459396372,110630,3/5/2017 17:27,20,15.095,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0.447388,1.459396372,110640,3/5/2017 17:27,20,15.095,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0,1.459396372,110800,3/5/2017 17:27,20,15.095,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0.223694,1.459396372,110970,3/5/2017 17:27,20,15.114,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0,1.459396372,111130,3/5/2017 17:27,20,15.114,4129.904892,108.923888,10.73954894,2.333399025,204.9,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0.223694,1.459396372,111270,3/5/2017 17:27,20,15.114,4129.904892,108.923888,10.73954894,2.333399025,204.9,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0,1.459396372,111430,3/5/2017 17:27,20,15.114,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.784156,74.803152,0,1.459396372,111550,3/5/2017 17:27,20,15.114,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.784156,74.803152,0,1.459396372,111710,3/5/2017 17:27,20,15.114,4129.904892,108.923888,10.73954894,2.333399025,205.1,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.784156,74.803152,0,1.459396372,111840,3/5/2017 17:27,20,15.114,4129.904892,108.923888,10.73954894,2.333399025,205.1,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0,1.459396372,111940,3/5/2017 17:27,20,15.114,4129.904892,108.923888,10.73954894,2.333399025,205.1,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0,1.459396372,112040,3/5/2017 17:27,20,15.114,4129.904892,108.923888,10.73954894,2.333399025,205.1,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0,1.459396372,112140,3/5/2017 17:27,20,15.114,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0,1.459396372,112240,3/5/2017 17:27,20,15.114,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0,1.459396372,112250,3/5/2017 17:27,20,15.114,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0.223694,1.459396372,112420,3/5/2017 17:27,20,15.114,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0,1.459396372,112520,3/5/2017 17:27,20,15.114,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0.223694,1.459396372,112680,3/5/2017 17:27,20,15.114,4129.904892,108.923888,10.73954894,2.333399025,205.1,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0.223694,1.459396372,112810,3/5/2017 17:27,20,15.114,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840997,4095.456072,74.475068,0.223694,1.459396372,112840,3/5/2017 17:27,20,15.114,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0.223694,1.504042043,112980,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0,1.504042043,113070,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0,1.504042043,113180,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0.223694,1.504042043,113570,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0,1.504042043,113710,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0,1.504042043,113820,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0,1.504042043,113940,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,648,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4095.456072,74.475068,0.447388,1.504042043,114080,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,508,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840998,4095.456072,74.475068,0,1.153402268,114200,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,430,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840998,4095.127988,74.146984,0.671082,1.153402268,114320,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,442,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840998,4094.143736,73.162732,2.460634,1.153402268,114470,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,204.9,0,0,1024,1024,507,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840998,4093.815652,72.834648,3.35541,1.153402268,114620,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,204.9,0,0,1024,1024,525,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840998,4093.159484,72.17848,4.026492,1.153402268,114750,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840998,4092.175232,71.194228,3.579104,1.153402268,114890,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205.4,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840998,4090.534812,69.553808,3.14066376,1.153402268,115060,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205.6,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840999,4090.534812,69.553808,2.03785234,1.314252011,115200,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205.7,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840999,4090.206728,69.225724,1.36005952,1.314252011,115320,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205.6,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840999,4090.206728,69.225724,1.36005952,1.314252011,115440,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205.6,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840999,4090.206728,69.225724,1.36005952,1.314252011,115460,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205.6,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840999,4089.878644,68.89764,0.447388,1.314252011,115600,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205.1,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840999,4089.222476,68.241472,0.447388,1.314252011,115700,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840999,4089.222476,68.241472,0.447388,1.314252011,115740,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840999,4089.222476,68.241472,0.223694,1.314252011,115860,3/5/2017 17:27,20,15.184,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840999,4088.894392,67.913388,0.223694,1.314252011,115970,3/5/2017 17:27,20,15.22,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,-48.5,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840999,4088.894392,67.913388,0.223694,1.314252011,116040,3/5/2017 17:27,20,15.22,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,0,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840999,4088.894392,67.913388,0.223694,1.314252011,116050,3/5/2017 17:27,20,15.22,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,0,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840999,4088.894392,67.913388,0,1.314252011,116200,3/5/2017 17:27,20,15.22,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,0,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840999,4088.894392,67.913388,0.223694,1.314252011,116300,3/5/2017 17:27,20,15.22,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,0,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840998,4088.894392,67.913388,0.38699062,1.153402268,116460,3/5/2017 17:27,20,15.22,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,0,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840998,4088.894392,67.913388,0.31540854,1.153402268,116550,3/5/2017 17:27,20,15.22,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,0,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474932,-75.840998,4088.894392,67.913388,0.31540854,1.153402268,117040,3/5/2017 17:27,20,15.22,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,0,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4088.566308,67.585304,0.223694,1.504042043,117190,3/5/2017 17:27,20,15.22,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,0,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4088.566308,67.585304,0,1.504042043,117340,3/5/2017 17:27,20,15.22,4129.904892,108.923888,10.73954894,2.333399025,204.9,0,0,1024,1024,1024,1024,205.2,0,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474933,-75.840998,4088.566308,67.585304,0.223694,1.504042043,117490,3/5/2017 17:27,20,15.22,4129.904892,108.923888,10.73954894,2.333399025,204.9,0,0,1024,1024,1024,1024,205.2,0,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474934,-75.840998,4088.894392,67.913388,0.223694,1.86015754,117650,3/5/2017 17:27,20,15.22,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,0,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474934,-75.840998,4088.894392,67.913388,0.223694,1.86015754,117840,3/5/2017 17:27,20,15.22,4129.904892,108.923888,10.73954894,2.333399025,205,0,0,1024,1024,1024,1024,205.2,0,89,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474934,-75.840998,4088.894392,67.913388,0,1.86015754,118030,3/5/2017 17:27,20,15.071,4129.904892,108.923888,10.73954894,2.333399025,205.1,0,0,1024,1024,1024,1161,205.2,0,88,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
